,healthconf,healthPE,healthpred,healthseq
710,2.072265625,11.0,120.0,109.0
711,1.977864583,26.0,120.0,94.0
712,1.938802083,34.0,120.0,86.0
713,1.966471354,39.0,120.0,81.0
714,2.944661458,15.0,110.0,125.0
715,2.952799479,62.0,155.0,93.0
716,2.012044271,15.0,80.0,65.0
717,1.002929688,66.0,43.0,109.0
718,1.063151042,42.0,70.0,112.0
719,1.035481771,30.0,130.0,100.0
720,2.98046875,35.0,90.0,55.0
721,1.094075521,69.0,30.0,99.0
722,1.025716146,29.0,70.0,99.0
723,1.10546875,55.0,70.0,125.0
724,1.009440104,39.0,110.0,71.0
725,1.139648438,93.0,50.0,143.0
726,1.040364583,5.0,100.0,105.0
727,2.054361979,39.0,80.0,119.0
728,1.011067708,24.0,80.0,104.0
729,1.017578125,59.0,80.0,139.0
730,1.069661458,1.0,150.0,151.0
731,1.032226563,17.0,170.0,187.0
732,1.064778646,70.0,195.0,125.0
733,1.037109375,46.0,100.0,146.0
734,1.025716146,13.0,100.0,87.0
735,1.025716146,16.0,50.0,34.0
736,3.056966146,22.0,15.0,37.0
737,3.004882813,21.0,15.0,36.0
738,2.985351563,19.0,15.0,34.0
739,2.939778646,46.0,15.0,61.0
740,2.957682292,31.0,61.0,92.0
741,2.986979167,28.0,110.0,138.0
742,3.091145833,35.0,170.0,135.0
743,4.069335938,81.0,170.0,89.0
744,1.051757813,83.0,60.0,143.0
745,1.024088542,75.0,150.0,75.0
746,2.077148438,29.0,120.0,91.0
747,2.952799479,42.0,120.0,162.0
748,1.045247396,64.0,195.0,131.0
749,1.129882813,37.0,100.0,137.0
750,1.045247396,11.0,100.0,111.0
751,1.035481771,31.0,100.0,69.0
752,1.128255208,59.0,50.0,109.0
753,1.019205729,9.0,100.0,91.0
754,1.188476563,5.0,60.0,55.0
755,1.063151042,22.0,30.0,52.0
756,1.100585938,41.0,40.0,81.0
757,2.959309896,11.0,100.0,89.0
758,2.964192708,54.0,100.0,46.0
759,1.121744792,15.0,30.0,45.0
760,1.126627604,32.0,30.0,62.0
761,1.256835938,41.0,80.0,121.0
762,1.251953125,73.0,150.0,77.0
763,1.224283854,66.0,90.0,24.0
764,1.123372396,67.0,5.0,72.0
765,1.256835938,2.0,100.0,98.0
766,1.238932292,0.0,125.0,125.0
767,1.134765625,4.0,150.0,154.0
768,1.116861979,62.0,175.0,113.0
769,1.10546875,23.0,80.0,103.0
770,1.151041667,116.0,80.0,196.0
771,4.89453125,108.0,5.0,113.0
772,1.2421875,26.0,100.0,126.0
773,1.087565104,88.0,100.0,188.0
774,1.126627604,17.0,120.0,137.0
775,1.076171875,43.0,100.0,143.0
776,1.243815104,66.0,100.0,166.0
777,1.155924479,59.0,120.0,61.0
778,1.063151042,27.0,120.0,93.0
779,2.057617188,7.0,150.0,157.0
780,1.159179688,22.0,180.0,202.0
781,1.06640625,67.0,50.0,117.0
782,1.053385417,23.0,50.0,73.0
783,1.243815104,133.0,60.0,193.0
784,1.100585938,23.0,50.0,73.0
785,1.175455729,142.0,50.0,192.0
786,1.126627604,24.0,120.0,144.0
787,1.190104167,85.0,120.0,35.0
788,1.178710938,51.0,5.0,56.0
789,1.302408854,31.0,80.0,111.0
790,1.123372396,17.0,80.0,63.0
791,1.211263021,43.0,80.0,123.0
792,1.172200521,12.0,120.0,108.0
793,1.136393229,84.0,150.0,66.0
794,1.149414063,8.0,80.0,88.0
795,1.240559896,34.0,40.0,74.0
796,1.3203125,42.0,50.0,92.0
797,1.199869792,69.0,120.0,51.0
798,1.276367188,21.0,75.0,54.0
799,1.074544271,17.0,30.0,47.0
800,3.355902778,18.0,101.0,83.0
801,2.557291667,38.0,95.0,133.0
802,1.897569444,21.0,104.0,125.0
803,1.862847222,2.0,119.0,121.0
804,2.774305556,20.0,120.0,100.0
805,3.199652778,34.0,88.0,122.0
806,2.513888889,37.0,137.0,100.0
807,2.418402778,14.0,115.0,101.0
808,3.121527778,62.0,97.0,159.0
809,2.444444444,43.0,138.0,95.0
810,1.637152778,21.0,79.0,100.0
811,3.199652778,8.0,145.0,137.0
812,3.052083333,71.0,155.0,84.0
813,2.739583333,3.0,101.0,98.0
814,3.3125,49.0,142.0,93.0
815,2.739583333,72.0,123.0,51.0
816,3.121527778,6.0,95.0,101.0
817,3.642361111,39.0,149.0,110.0
818,3.069444444,28.0,131.0,103.0
819,2.600694444,7.0,95.0,102.0
820,3.277777778,27.0,111.0,84.0
821,3.0,57.0,99.0,42.0
822,3.529513889,6.0,87.0,81.0
823,2.765625,86.0,125.0,39.0
824,3.086805556,13.0,73.0,86.0
825,3.590277778,34.0,98.0,132.0
826,3.138888889,73.0,159.0,86.0
827,1.767361111,34.0,65.0,99.0
828,1.402777778,34.0,132.0,98.0
829,1.967013889,16.0,105.0,121.0
830,3.694444444,59.0,148.0,89.0
831,1.984375,2.0,79.0,81.0
832,2.453125,15.0,91.0,76.0
833,2.696180556,13.0,84.0,71.0
834,2.557291667,1.0,79.0,78.0
835,3.225694444,62.0,91.0,29.0
836,3.069444444,17.0,51.0,68.0
837,2.991319444,16.0,92.0,76.0
838,2.861111111,14.0,93.0,79.0
839,3.572916667,12.0,87.0,75.0
840,3.225694444,21.0,83.0,62.0
841,3.043402778,10.0,71.0,81.0
842,2.609375,1.0,105.0,104.0
843,3.069444444,68.0,127.0,59.0
844,2.895833333,41.0,65.0,106.0
845,3.746527778,54.0,138.0,84.0
846,2.635416667,23.0,101.0,78.0
847,3.112847222,11.0,85.0,96.0
848,3.034722222,25.0,117.0,92.0
849,2.722222222,15.0,99.0,114.0
850,3.720486111,53.0,131.0,78.0
851,3.052083333,3.0,81.0,84.0
852,3.121527778,43.0,104.0,61.0
853,2.340277778,24.0,86.0,62.0
854,2.809027778,133.0,78.0,211.0
855,1.133680556,21.0,151.0,130.0
856,1.697916667,22.0,105.0,127.0
857,2.661458333,23.0,131.0,154.0
858,1.098958333,102.0,189.0,87.0
859,1.940972222,6.0,99.0,105.0
860,1.810763889,15.0,125.0,110.0
861,1.663194444,25.0,86.0,61.0
862,2.019097222,43.0,89.0,46.0
863,1.194444444,9.0,65.0,56.0
864,2.236111111,9.0,71.0,62.0
865,3.043402778,31.0,71.0,102.0
866,2.166666667,64.0,132.0,68.0
867,1.272569444,39.0,71.0,32.0
868,2.010416667,38.0,50.0,12.0
869,1.194444444,10.0,25.0,35.0
870,3.008680556,11.0,72.0,83.0
871,2.470486111,51.0,121.0,70.0
872,2.184027778,86.0,55.0,141.0
873,3.295138889,64.0,199.0,135.0
874,1.411458333,17.0,120.0,103.0
875,2.505208333,65.0,86.0,151.0
876,3.251736111,48.0,187.0,139.0
877,2.600694444,56.0,125.0,69.0
878,1.628472222,20.0,80.0,100.0
879,1.454861111,15.0,132.0,117.0
880,1.142361111,16.0,98.0,114.0
881,1.819444444,50.0,100.0,150.0
882,1.090277778,56.0,165.0,109.0
883,1.064236111,71.0,65.0,136.0
884,1.333333333,114.0,150.0,36.0
885,2.991319444,113.0,50.0,163.0
886,2.184027778,30.0,130.0,160.0
887,2.991319444,22.0,142.0,120.0
888,1.28125,18.0,99.0,81.0
889,3.008680556,83.0,72.0,155.0
890,3.277777778,5.0,135.0,140.0
891,3.720486111,43.0,120.0,77.0
892,2.470486111,79.0,65.0,144.0
893,2.722222222,39.0,129.0,90.0
894,2.661458333,90.0,76.0,166.0
895,3.0,71.0,175.0,104.0
896,1.072916667,8.0,76.0,68.0
897,2.010416667,68.0,45.0,113.0
898,1.142361111,7.0,150.0,143.0
899,2.661458333,97.0,178.0,81.0
900,1.993055556,46.0,59.0,105.0
901,3.277777778,93.0,155.0,62.0
902,1.550347222,21.0,105.0,126.0
903,1.776041667,68.0,149.0,81.0
904,1.072916667,6.0,122.0,116.0
905,2.001736111,19.0,156.0,137.0
906,1.055555556,36.0,76.0,112.0
907,2.001736111,55.0,88.0,143.0
908,1.411458333,43.0,159.0,116.0
909,2.001736111,24.0,91.0,67.0
910,2.982638889,29.0,70.0,99.0
911,3.008680556,47.0,131.0,178.0
912,2.479166667,45.0,140.0,185.0
913,1.029513889,9.0,120.0,129.0
914,2.001736111,0.0,97.0,97.0
915,1.975694444,38.0,79.0,41.0
916,2.973958333,20.0,66.0,86.0
917,3.164930556,31.0,131.0,100.0
918,3.15625,83.0,128.0,45.0
919,1.836805556,33.0,77.0,44.0
920,2.0625,5.0,73.0,68.0
921,1.038194444,69.0,130.0,61.0
922,1.940972222,47.0,78.0,31.0
923,2.201388889,11.0,50.0,61.0
924,2.835069444,30.0,95.0,125.0
925,3.0,46.0,165.0,119.0
926,2.418402778,14.0,108.0,94.0
927,2.991319444,16.0,69.0,85.0
928,2.982638889,39.0,121.0,82.0
929,2.487847222,8.0,99.0,91.0
930,2.314236111,31.0,114.0,83.0
931,2.201388889,59.0,75.0,134.0
932,2.991319444,103.0,159.0,56.0
933,1.038194444,22.0,87.0,65.0
934,2.157986111,1.0,90.0,89.0
935,2.973958333,45.0,139.0,94.0
936,1.975694444,43.0,125.0,82.0
937,1.984375,22.0,119.0,97.0
938,2.991319444,21.0,132.0,111.0
939,2.539930556,48.0,140.0,92.0
940,3.260416667,27.0,75.0,102.0
941,2.965277778,10.0,134.0,124.0
942,3.008680556,23.0,145.0,122.0
943,1.046875,26.0,78.0,104.0
944,3.069444444,10.0,84.0,94.0
945,3.104166667,13.0,80.0,67.0
946,4.006944444,22.0,75.0,53.0
947,4.006944444,16.0,65.0,81.0
948,3.546875,29.0,90.0,61.0
949,3.434027778,19.0,68.0,87.0
950,3.503472222,30.0,120.0,90.0
951,3.616319444,12.0,117.0,129.0
952,3.026041667,23.0,144.0,121.0
953,3.043402778,27.0,108.0,135.0
954,3.043402778,22.0,149.0,127.0
955,3.251736111,16.0,105.0,89.0
956,3.355902778,18.0,68.0,86.0
957,3.512152778,29.0,66.0,95.0
958,2.887152778,28.0,120.0,92.0
959,3.043402778,48.0,111.0,63.0
960,2.991319444,6.0,78.0,84.0
961,3.390625,10.0,92.0,102.0
962,3.069444444,28.0,122.0,94.0
963,3.590277778,25.0,80.0,55.0
964,3.130208333,10.0,75.0,85.0
965,3.329861111,5.0,104.0,99.0
966,4.006944444,34.0,125.0,91.0
967,3.477430556,33.0,70.0,103.0
968,3.729166667,15.0,126.0,111.0
969,3.894097222,70.0,120.0,50.0
970,3.512152778,35.0,78.0,43.0
971,2.227430556,4.0,65.0,61.0
972,2.991319444,29.0,88.0,117.0
973,2.348958333,24.0,140.0,116.0
974,1.984375,24.0,125.0,101.0
975,3.008680556,9.0,74.0,83.0
976,3.095486111,26.0,69.0,95.0
977,3.104166667,61.0,120.0,59.0
978,2.383680556,49.0,70.0,119.0
979,2.027777778,56.0,140.0,84.0
980,3.303819444,3.0,77.0,74.0
981,3.3125,38.0,69.0,107.0
982,4.024305556,84.0,130.0,46.0
983,3.0,11.0,60.0,71.0
984,2.635416667,13.0,89.0,102.0
985,3.008680556,20.0,121.0,101.0
986,2.618055556,47.0,82.0,129.0
987,1.975694444,51.0,140.0,191.0
988,2.470486111,54.0,160.0,106.0
989,2.696180556,5.0,85.0,80.0
990,1.967013889,31.0,103.0,134.0
991,2.453125,58.0,155.0,97.0
992,2.505208333,3.0,80.0,83.0
993,2.965277778,10.0,90.0,80.0
994,3.008680556,38.0,110.0,72.0
995,2.565972222,47.0,80.0,33.0
996,2.982638889,54.0,50.0,104.0
997,2.010416667,2.0,133.0,135.0
998,2.644097222,12.0,148.0,136.0
999,1.072916667,97.0,80.0,177.0
1000,4.002987224,37.0,120.0,83.0
1001,2.999256555,52.0,81.0,133.0
1002,4.00646445,15.0,140.0,125.0
1003,4.005224594,6.0,115.0,121.0
1004,4.000196376,15.0,115.0,100.0
1005,3.022802093,29.0,93.0,122.0
1006,3.006457258,30.0,130.0,100.0
1007,3.030994837,4.0,105.0,101.0
1008,4.005903153,64.0,95.0,159.0
1009,4.017795139,50.0,145.0,95.0
1010,3.025632811,30.0,130.0,100.0
1011,3.013503173,17.0,120.0,137.0
1012,2.991109544,61.0,145.0,84.0
1013,2.997855659,2.0,100.0,98.0
1014,3.018016218,27.0,120.0,93.0
1015,4.002921557,64.0,115.0,51.0
1016,2.985632211,16.0,85.0,101.0
1017,3.028478382,10.0,120.0,110.0
1018,4.031080986,27.0,130.0,103.0
1019,3.019698545,8.0,110.0,102.0
1020,4.006981968,41.0,125.0,84.0
1021,2.999511015,33.0,75.0,42.0
1022,3.995362813,26.0,55.0,81.0
1023,3.999606154,66.0,105.0,39.0
1024,3.985244619,41.0,45.0,86.0
1025,3.005061833,12.0,120.0,132.0
1026,4.003174063,14.0,100.0,86.0
1027,3.026237104,1.0,100.0,99.0
1028,3.989423856,11.0,87.0,98.0
1029,3.988124587,34.0,87.0,121.0
1030,3.001069434,41.0,130.0,89.0
1031,3.043058808,6.0,75.0,81.0
1032,3.994768683,24.0,100.0,76.0
1033,3.073543943,15.0,86.0,71.0
1034,3.044021142,7.0,85.0,78.0
1035,3.003696897,56.0,85.0,29.0
1036,4.020434328,23.0,45.0,68.0
1037,2.977466829,19.0,95.0,76.0
1038,4.001114932,6.0,85.0,79.0
1039,2.993248804,25.0,100.0,75.0
1040,3.014880617,23.0,85.0,62.0
1041,4.01528103,39.0,42.0,81.0
1042,2.986362366,42.0,62.0,104.0
1043,3.985330612,66.0,125.0,59.0
1044,3.001419659,68.0,38.0,106.0
1045,3.02415374,26.0,110.0,84.0
1046,3.01605637,0.0,78.0,78.0
1047,3.009667124,1.0,95.0,96.0
1048,4.038762464,8.0,100.0,92.0
1049,4.014750221,9.0,105.0,114.0
1050,3.033137614,42.0,120.0,78.0
1051,4.01654043,19.0,65.0,84.0
1052,3.994205823,34.0,95.0,61.0
1053,3.031095682,7.0,55.0,62.0
1054,3.008078608,166.0,45.0,211.0
1055,3.013838544,50.0,180.0,130.0
1056,2.985664654,7.0,120.0,127.0
1057,3.009398202,19.0,135.0,154.0
1058,3.983803853,48.0,135.0,87.0
1059,2.983910015,40.0,65.0,105.0
1060,2.998508811,15.0,95.0,110.0
1061,4.012375264,39.0,100.0,61.0
1062,4.003994119,29.0,75.0,46.0
1063,2.984175028,21.0,35.0,56.0
1064,3.997645524,10.0,72.0,62.0
1065,3.972347302,20.0,82.0,102.0
1066,2.999729124,42.0,110.0,68.0
1067,4.007297014,43.0,75.0,32.0
1068,3.984218963,52.0,64.0,12.0
1069,4.021424024,10.0,25.0,35.0
1070,3.029633809,18.0,65.0,83.0
1071,4.003204551,40.0,110.0,70.0
1072,4.021513143,31.0,110.0,141.0
1073,4.028978859,50.0,185.0,135.0
1074,3.006901292,17.0,120.0,103.0
1075,3.018504812,31.0,120.0,151.0
1076,3.00808408,46.0,185.0,139.0
1077,3.023063198,63.0,132.0,69.0
1078,2.995972813,25.0,75.0,100.0
1079,3.007885515,7.0,124.0,117.0
1080,3.99459748,1.0,115.0,114.0
1081,4.021291908,30.0,120.0,150.0
1082,4.014783837,36.0,145.0,109.0
1083,4.020754064,41.0,95.0,136.0
1084,3.026837488,122.0,158.0,36.0
1085,3.017293881,108.0,55.0,163.0
1086,3.035184237,20.0,140.0,160.0
1087,4.041375856,35.0,155.0,120.0
1088,2.996250725,49.0,130.0,81.0
1089,4.002951264,56.0,99.0,155.0
1090,3.004226924,5.0,145.0,140.0
1091,4.026843899,58.0,135.0,77.0
1092,3.037535742,24.0,120.0,144.0
1093,4.032474846,40.0,130.0,90.0
1094,3.011057077,86.0,80.0,166.0
1095,3.020995468,76.0,180.0,104.0
1096,2.998575651,32.0,100.0,68.0
1097,3.988394291,7.0,120.0,113.0
1098,3.03848635,23.0,120.0,143.0
1099,4.009459335,69.0,150.0,81.0
1100,3.01168404,15.0,120.0,105.0
1101,4.027550601,48.0,110.0,62.0
1102,4.010384146,51.0,75.0,126.0
1103,3.036650019,39.0,120.0,81.0
1104,3.019352229,6.0,110.0,116.0
1105,3.003277879,19.0,118.0,137.0
1106,3.97872404,33.0,145.0,112.0
1107,4.027114384,33.0,110.0,143.0
1108,3.99667459,44.0,160.0,116.0
1109,3.988520935,53.0,120.0,67.0
1110,4.000678716,26.0,125.0,99.0
1111,3.985437711,68.0,110.0,178.0
1112,2.991783022,5.0,190.0,185.0
1113,3.043561473,31.0,160.0,129.0
1114,3.990886511,13.0,110.0,97.0
1115,3.99173002,39.0,80.0,41.0
1116,3.998109102,26.0,60.0,86.0
1117,3.988137095,30.0,70.0,100.0
1118,3.996666773,80.0,125.0,45.0
1119,3.9779204,24.0,68.0,44.0
1120,3.01224221,43.0,25.0,68.0
1121,3.995842026,24.0,85.0,61.0
1122,3.991579142,54.0,85.0,31.0
1123,3.037665512,0.0,61.0,61.0
1124,3.994846858,45.0,80.0,125.0
1125,2.994367489,11.0,130.0,119.0
1126,3.010332394,6.0,100.0,94.0
1127,3.021328494,15.0,70.0,85.0
1128,3.029755762,3.0,85.0,82.0
1129,3.019342066,31.0,60.0,91.0
1130,4.008308599,27.0,110.0,83.0
1131,3.99152911,34.0,100.0,134.0
1132,3.021874156,114.0,170.0,56.0
1133,2.991595402,15.0,80.0,65.0
1134,3.002038805,9.0,80.0,89.0
1135,4.024529918,6.0,100.0,94.0
1136,4.009338946,23.0,105.0,82.0
1137,3.022499556,23.0,120.0,97.0
1138,4.004048841,1.0,110.0,111.0
1139,4.009098167,38.0,130.0,92.0
1140,3.014349027,27.0,75.0,102.0
1141,2.986778257,4.0,120.0,124.0
1142,2.992908352,23.0,145.0,122.0
1143,3.012533803,36.0,140.0,104.0
1144,4.003363246,36.0,130.0,94.0
1145,3.993392021,43.0,110.0,67.0
1146,2.99385427,8.0,45.0,53.0
1147,3.996334529,36.0,45.0,81.0
1148,4.007528412,59.0,120.0,61.0
1149,3.002963615,2.0,85.0,87.0
1150,2.986598063,30.0,120.0,90.0
1151,3.004130769,9.0,120.0,129.0
1152,2.988270618,24.0,145.0,121.0
1153,4.059779822,0.0,135.0,135.0
1154,4.033204219,33.0,160.0,127.0
1155,3.99654482,21.0,110.0,89.0
1156,4.022291767,21.0,65.0,86.0
1157,4.021857895,20.0,75.0,95.0
1158,3.99699589,23.0,115.0,92.0
1159,4.030054547,47.0,110.0,63.0
1160,2.989747735,49.0,35.0,84.0
1161,2.991770905,7.0,95.0,102.0
1162,4.011170587,16.0,110.0,94.0
1163,4.006672395,31.0,86.0,55.0
1164,2.991829537,50.0,35.0,85.0
1165,3.013036468,24.0,75.0,99.0
1166,4.007125029,19.0,110.0,91.0
1167,4.004402974,7.0,110.0,103.0
1168,4.002362606,4.0,115.0,111.0
1169,3.00212167,75.0,125.0,50.0
1170,3.007254643,8.0,35.0,43.0
1171,4.015280248,11.0,50.0,61.0
1172,4.009367089,32.0,85.0,117.0
1173,3.004251158,19.0,135.0,116.0
1174,3.973192374,24.0,125.0,101.0
1175,3.005329974,37.0,120.0,83.0
1176,3.003950966,0.0,95.0,95.0
1177,4.016168316,41.0,100.0,59.0
1178,2.998669461,74.0,45.0,119.0
1179,2.99511836,51.0,135.0,84.0
1180,4.036365618,1.0,75.0,74.0
1181,3.990626188,17.0,90.0,107.0
1182,4.017672404,79.0,125.0,46.0
1183,2.98578387,9.0,80.0,71.0
1184,3.989194803,22.0,80.0,102.0
1185,3.991841028,6.0,95.0,101.0
1186,4.014963639,19.0,110.0,129.0
1187,3.981944851,56.0,135.0,191.0
1188,3.010704507,94.0,200.0,106.0
1189,4.001075063,30.0,110.0,80.0
1190,2.996367988,59.0,75.0,134.0
1191,4.004628118,28.0,125.0,97.0
1192,3.009058923,8.0,75.0,83.0
1193,3.037127668,5.0,75.0,80.0
1194,4.010037049,3.0,75.0,72.0
1195,4.024688613,30.0,63.0,33.0
1196,3.992503953,41.0,63.0,104.0
1197,3.02948215,0.0,135.0,135.0
1198,2.990538476,9.0,145.0,136.0
1199,4.01607607,32.0,145.0,177.0
1200,2.045138889,8.0,100.0,92.0
1201,2.027777778,36.0,80.0,116.0
1202,2.036458333,13.0,125.0,112.0
1203,3.026041667,3.0,120.0,117.0
1204,3.0,63.0,127.0,64.0
1205,2.045138889,51.0,80.0,131.0
1206,2.045138889,4.0,120.0,124.0
1207,1.967013889,30.0,130.0,100.0
1208,2.088541667,56.0,120.0,176.0
1209,2.088541667,34.0,160.0,126.0
1210,1.072916667,25.0,150.0,125.0
1211,1.055555556,54.0,140.0,86.0
1212,1.072916667,31.0,100.0,69.0
1213,1.923611111,16.0,75.0,91.0
1214,1.289930556,55.0,91.0,146.0
1215,1.420138889,30.0,130.0,100.0
1216,1.359375,6.0,135.0,129.0
1217,1.602430556,35.0,135.0,100.0
1218,1.932291667,46.0,140.0,94.0
1219,1.125,17.0,100.0,117.0
1220,1.081597222,67.0,140.0,73.0
1221,1.081597222,17.0,90.0,73.0
1222,1.255208333,8.0,80.0,72.0
1223,1.350694444,62.0,120.0,58.0
1224,1.064236111,98.0,120.0,22.0
1225,1.255208333,17.0,52.0,69.0
1226,2.045138889,49.0,75.0,124.0
1227,1.107638889,46.0,115.0,69.0
1228,1.472222222,15.0,80.0,95.0
1229,1.012152778,37.0,100.0,63.0
1230,1.506944444,8.0,85.0,93.0
1231,1.203125,71.0,122.0,51.0
1232,1.350694444,10.0,65.0,55.0
1233,1.28125,36.0,85.0,121.0
1234,1.524305556,50.0,130.0,80.0
1235,1.342013889,55.0,95.0,40.0
1236,1.342013889,20.0,45.0,25.0
1237,1.480902778,5.0,60.0,65.0
1238,1.411458333,55.0,125.0,70.0
1239,1.576388889,31.0,95.0,64.0
1240,1.263888889,48.0,81.0,129.0
1241,1.689236111,66.0,65.0,131.0
1242,1.411458333,26.0,120.0,146.0
1243,1.263888889,33.0,158.0,125.0
1244,1.506944444,23.0,140.0,117.0
1245,1.376736111,14.0,130.0,144.0
1246,1.307291667,50.0,125.0,75.0
1247,1.532986111,22.0,86.0,64.0
1248,1.307291667,17.0,89.0,72.0
1249,1.984375,60.0,91.0,151.0
1250,2.010416667,68.0,88.0,156.0
1251,2.088541667,13.0,160.0,173.0
1252,1.836805556,15.0,180.0,165.0
1253,1.697916667,55.0,180.0,125.0
1254,1.463541667,66.0,130.0,64.0
1255,1.090277778,39.0,75.0,114.0
1256,1.072916667,20.0,126.0,106.0
1257,1.081597222,2.0,125.0,127.0
1258,1.090277778,37.0,142.0,105.0
1259,1.159722222,16.0,95.0,79.0
1260,1.125,68.0,96.0,28.0
1261,1.046875,69.0,41.0,110.0
1262,1.177083333,18.0,130.0,112.0
1263,1.220486111,48.0,130.0,82.0
1264,1.090277778,10.0,90.0,100.0
1265,1.168402778,63.0,110.0,47.0
1266,1.107638889,15.0,58.0,43.0
1267,1.151041667,52.0,86.0,34.0
1268,1.055555556,41.0,21.0,62.0
1269,1.055555556,16.0,72.0,56.0
1270,1.255208333,31.0,72.0,41.0
1271,1.125,19.0,50.0,69.0
1272,1.046875,1.0,70.0,71.0
1273,1.151041667,28.0,94.0,66.0
1274,1.125,26.0,71.0,97.0
1275,1.020833333,19.0,112.0,131.0
1276,1.038194444,36.0,121.0,85.0
1277,1.142361111,45.0,76.0,121.0
1278,1.064236111,65.0,122.0,57.0
1279,1.098958333,70.0,60.0,130.0
1280,1.038194444,58.0,140.0,82.0
1281,1.107638889,16.0,70.0,54.0
1282,1.185763889,67.0,60.0,127.0
1283,1.064236111,38.0,130.0,168.0
1284,1.081597222,81.0,180.0,99.0
1285,1.038194444,50.0,100.0,50.0
1286,1.142361111,43.0,75.0,118.0
1287,1.159722222,40.0,120.0,80.0
1288,1.133680556,44.0,70.0,114.0
1289,1.315972222,65.0,120.0,55.0
1290,1.185763889,11.0,60.0,71.0
1291,1.081597222,0.0,87.0,87.0
1292,1.107638889,24.0,97.0,121.0
1293,1.116319444,14.0,122.0,136.0
1294,1.159722222,15.0,140.0,125.0
1295,1.116319444,42.0,120.0,78.0
1296,1.116319444,33.0,56.0,89.0
1297,1.046875,34.0,90.0,56.0
1298,1.151041667,22.0,87.0,65.0
1299,1.090277778,80.0,71.0,151.0
1300,1.107638889,3.0,122.0,119.0
1301,1.029513889,27.0,80.0,107.0
1302,1.125,8.0,130.0,122.0
1303,1.098958333,56.0,146.0,90.0
1304,1.133680556,11.0,110.0,99.0
1305,1.098958333,37.0,100.0,63.0
1306,1.055555556,31.0,57.0,88.0
1307,1.220486111,38.0,96.0,58.0
1308,1.133680556,54.0,75.0,21.0
1309,1.125,18.0,45.0,63.0
1310,1.177083333,27.0,75.0,102.0
1311,1.159722222,45.0,115.0,70.0
1312,1.090277778,28.0,89.0,117.0
1313,1.125,119.0,142.0,23.0
1314,1.159722222,40.0,24.0,64.0
1315,1.064236111,41.0,90.0,49.0
1316,1.177083333,50.0,89.0,39.0
1317,1.142361111,49.0,50.0,99.0
1318,1.125,37.0,100.0,63.0
1319,1.185763889,64.0,43.0,107.0
1320,1.133680556,26.0,120.0,146.0
1321,1.133680556,19.0,160.0,179.0
1322,1.220486111,80.0,199.0,119.0
1323,1.090277778,5.0,100.0,95.0
1324,1.081597222,6.0,120.0,126.0
1325,1.194444444,58.0,124.0,66.0
1326,1.090277778,23.0,77.0,100.0
1327,1.151041667,64.0,130.0,66.0
1328,1.194444444,11.0,88.0,77.0
1329,1.194444444,71.0,51.0,122.0
1330,1.116319444,75.0,126.0,51.0
1331,1.107638889,43.0,126.0,83.0
1332,1.098958333,55.0,110.0,55.0
1333,1.055555556,84.0,42.0,126.0
1334,1.029513889,123.0,167.0,44.0
1335,1.116319444,42.0,78.0,120.0
1336,1.133680556,21.0,130.0,151.0
1337,1.081597222,43.0,160.0,117.0
1338,1.151041667,43.0,97.0,140.0
1339,1.090277778,54.0,130.0,76.0
1340,1.142361111,13.0,76.0,89.0
1341,1.151041667,35.0,98.0,63.0
1342,1.159722222,38.0,75.0,37.0
1343,1.055555556,104.0,21.0,125.0
1344,1.064236111,59.0,130.0,71.0
1345,1.125,43.0,76.0,33.0
1346,1.098958333,52.0,98.0,46.0
1347,1.298611111,37.0,62.0,99.0
1348,1.107638889,16.0,120.0,104.0
1349,1.125,53.0,128.0,75.0
1350,1.168402778,37.0,138.0,101.0
1351,1.177083333,6.0,98.0,104.0
1352,1.168402778,12.0,74.0,62.0
1353,1.168402778,0.0,76.0,76.0
1354,1.168402778,6.0,94.0,88.0
1355,1.133680556,25.0,133.0,158.0
1356,1.116319444,13.0,143.0,130.0
1357,1.081597222,19.0,127.0,108.0
1358,1.125,45.0,139.0,94.0
1359,1.090277778,4.0,110.0,106.0
1360,1.072916667,37.0,76.0,113.0
1361,1.107638889,41.0,125.0,84.0
1362,1.116319444,3.0,98.0,95.0
1363,1.142361111,48.0,128.0,80.0
1364,1.133680556,4.0,76.0,80.0
1365,1.081597222,25.0,65.0,90.0
1366,1.142361111,49.0,86.0,37.0
1367,1.116319444,6.0,65.0,71.0
1368,1.090277778,36.0,98.0,62.0
1369,1.107638889,3.0,98.0,95.0
1370,1.090277778,26.0,132.0,106.0
1371,1.107638889,9.0,165.0,156.0
1372,1.098958333,57.0,143.0,200.0
1373,1.081597222,39.0,210.0,171.0
1374,1.072916667,42.0,180.0,138.0
1375,1.064236111,67.0,165.0,98.0
1376,1.159722222,31.0,120.0,89.0
1377,1.133680556,37.0,76.0,113.0
1378,1.098958333,12.0,130.0,118.0
1379,1.046875,29.0,140.0,111.0
1380,1.098958333,10.0,98.0,108.0
1381,1.081597222,4.0,127.0,123.0
1382,1.098958333,18.0,141.0,123.0
1383,1.125,44.0,116.0,72.0
1384,1.098958333,27.0,87.0,60.0
1385,1.125,35.0,89.0,124.0
1386,1.055555556,55.0,154.0,99.0
1387,1.133680556,17.0,98.0,115.0
1388,1.133680556,35.0,131.0,96.0
1389,1.125,27.0,87.0,114.0
1390,1.107638889,28.0,135.0,107.0
1391,1.072916667,27.0,137.0,110.0
